	date	title	link
9553	2011-07-29	На Украине расследуется дело «чёрных трансплантологов»	file:///news/2011-07-29/118724-na_ukraine_rassleduetsya_delo_chyornyh_transplantologov
9554	2011-07-29	На одной из шахт в Луганской области Украины произошёл взрыв	file:///news/2011-07-29/118717-na_odnoy_iz_shaht_v_luganskoy_oblasti_ukrainy_proizoshyol_vzryv
9555	2011-07-29	Православный мир отмечает День Крещения Руси	file:///news/2011-07-28/118703-pravoslavnyy_mir_otmechaet_den_krescheniya_rusi
9556	2011-07-28	Россия, Украина и Белоруссия отмечают День крещения Руси	file:///news/2011-07-28/118692-rossiya_ukraina_i_belorussiya_otmechayut_den_krescheniya_rusi
9557	2011-07-28	Патриарх Московский и всея Руси Кирилл возглавил литургию на Соборной площади Киево-Печерской лавры	file:///news/2011-07-28/118680-patriarh_moskovskiy_i_vseya_rusi_kirill_vozglavil_liturgiyu_na_sobornoy_ploschadi_kievo_pecherskoy_lavry
9558	2011-07-28	В России, на Украине и в Белоруссии отмечается День Крещения Руси	file:///news/2011-07-28/118658-v_rossii_na_ukraine_i_v_belorussii_otmechaetsya_den_krescheniya_rusi
9559	2011-07-28	На Украине арестован глава религиозной секты, который сожительствовал с детьми и пятью женами	file:///news/2011-07-22/118270-na_ukraine_arestovan_glava_religioznoy_sekty_kotoryy_sozhitelstvoval_s_detmi_i_pyatyu_zhenami
9560	2011-07-22	На Украине против арестованного лидера секты возбуждено четыре уголовных дела	file:///news/2011-07-22/118249-na_ukraine_protiv_arestovannogo_lidera_sekty_vozbuzhdeno_chetyre_ugolovnyh_dela
9561	2011-07-22	На Украине арестован глава религиозной секты	file:///news/2011-07-22/118242-na_ukraine_arestovan_glava_religioznoy_sekty
9562	2011-07-22	Участниками необычного проекта стали на Украине сельские врачи и учителя	file:///news/2011-07-14/117713-uchastnikami_neobychnogo_proekta_stali_na_ukraine_selskie_vrachi_i_uchitelya
9563	2011-07-14	Двухпалубный прогулочный теплоход «Булгария» был построен в 1955 году в Чехословакии	file:///news/2011-07-11/117499-dvuhpalubnyy_progulochnyy_teplohod_bulgariya_byl_postroen_v_1955_godu_v_chehoslovakii
9564	2011-07-11	Причиной пожара в доме престарелых на Украине мог стать непотушенный окурок	file:///news/2011-07-11/117487-prichinoy_pozhara_v_dome_prestarelyh_na_ukraine_mog_stat_nepotushennyy_okurok
9565	2011-07-11	На Украине выясняют причины пожара в доме престарелых в Ровненской области	file:///news/2011-07-11/117481-na_ukraine_vyyasnyayut_prichiny_pozhara_v_dome_prestarelyh_v_rovnenskoy_oblasti
9566	2011-07-11	На Украине из-за пожара в доме престарелых погибли 16 человек	file:///news/2011-07-10/117434-na_ukraine_iz_za_pozhara_v_dome_prestarelyh_pogibli_16_chelovek
9567	2011-07-10	На Украине в результате пожара погибли пациенты дома престарелых	file:///news/2011-07-10/117424-na_ukraine_v_rezultate_pozhara_pogibli_patsienty_doma_prestarelyh
9568	2011-07-10	На Украине повышают пенсионный возраст	file:///news/2011-07-08/117324-na_ukraine_povyshayut_pensionnyy_vozrast
9569	2011-07-08	Арестованы часть имущества и банковские счета экс-премьера Украины Юлии Тимошенко	file:///news/2011-06-30/124810-arestovany_chast_imuschestva_i_bankovskie_scheta_eks_premiera_ukrainy_yulii_timoshenko
9570	2011-06-30	Украинский суд арестовал счета Юлии Тимошенко	file:///news/2011-06-30/124803-ukrainskiy_sud_arestoval_scheta_yulii_timoshenko
9571	2011-06-30	Президент Украины раскрыл журналистам некоторые тайны своего быта и досуга	file:///news/2011-06-29/124749-prezident_ukrainy_raskryl_zhurnalistam_nekotorye_tayny_svoego_byta_i_dosuga
9572	2011-06-29	Виктор Янукович встретился с журналистами и показал им свою резиденцию «Межигорье»	file:///news/2011-06-29/124725-viktor_yanukovich_vstretilsya_s_zhurnalistami_i_pokazal_im_svoyu_rezidentsiyu_mezhigorie
9573	2011-06-29	Виктор Янукович впервые рассказал, чем занимается в своей загородной резиденции	file:///news/2011-06-29/124703-viktor_yanukovich_vpervye_rasskazal_chem_zanimaetsya_v_svoey_zagorodnoy_rezidentsii
9574	2011-06-29	Президент Украины рассказал журналистам, чем занимается в свободное время	file:///news/2011-06-29/124692-prezident_ukrainy_rasskazal_zhurnalistam_chem_zanimaetsya_v_svobodnoe_vremya
9575	2011-06-29	Президент Украины Виктор Янукович показал журналистам свою резиденцию Межигорье под Киевом	file:///news/2011-06-29/124676-prezident_ukrainy_viktor_yanukovich_pokazal_zhurnalistam_svoyu_rezidentsiyu_mezhigorie_pod_kievom
9576	2011-06-29	Рассмотрение уголовного дела по существу в отношении Юлии Тимошенко назначено на 29 июня	file:///news/2011-06-26/124482-rassmotrenie_ugolovnogo_dela_po_suschestvu_v_otnoshenii_yulii_timoshenko_naznacheno_na_29_iyunya
9577	2011-06-26	Бывшему премьер-министру Украины Юлии Тимошенко суд отказал в большинстве ходатайств	file:///news/2011-06-26/124472-byvshemu_premier_ministru_ukrainy_yulii_timoshenko_sud_otkazal_v_bolshinstve_hodataystv
9578	2011-06-26	Юлию Тимошенко обвиняют в нанесении финансового ущерба Украине на сумму 191 миллион долларов	file:///news/2011-06-24/124423-yuliyu_timoshenko_obvinyayut_v_nanesenii_finansovogo_uscherba_ukraine_na_summu_191_million_dollarov
9579	2011-06-24	КС Украины запретил использовать Красное знамя Победы при официальном праздновании 9 мая	file:///news/2011-06-17/123981-ks_ukrainy_zapretil_ispolzovat_krasnoe_znamya_pobedy_pri_ofitsialnom_prazdnovanii_9_maya
9580	2011-06-17	Повышенный санитарный контроль введен в Ростовской области, чтобы не допустить вспышки холеры	file:///news/2011-06-17/123977-povyshennyy_sanitarnyy_kontrol_vveden_v_rostovskoy_oblasti_chtoby_ne_dopustit_vspyshki_holery
9581	2011-06-17	Конституционный Суд Украины отменил закон об официальном статусе Знамени Победы	file:///news/2011-06-17/123960-konstitutsionnyy_sud_ukrainy_otmenil_zakon_ob_ofitsialnom_statuse_znameni_pobedy
9582	2011-06-17	В Ростовской области на российско-украинской границе ужесточен санитарный контроль	file:///news/2011-06-17/123938-v_rostovskoy_oblasti_na_rossiysko_ukrainskoy_granitse_uzhestochen_sanitarnyy_kontrol
9583	2011-06-17	КС Украины признал неконституционным использование Красного знамени	file:///news/2011-06-17/123937-ks_ukrainy_priznal_nekonstitutsionnym_ispolzovanie_krasnogo_znameni
9584	2011-06-17	Во Львове открылся первый в мире музей сала	file:///news/2011-06-16/123887-vo_lvove_otkrylsya_pervyy_v_mire_muzey_sala
9585	2011-06-16	Всемирный конгресс русской прессы проходит на Украине	file:///news/2011-06-15/123807-vsemirnyy_kongress_russkoy_pressy_prohodit_na_ukraine
9586	2011-06-15	Почти 10 млн мигрантов находится в настоящее время в РФ	file:///news/2011-06-14/123737-pochti_10_mln_migrantov_nahoditsya_v_nastoyaschee_vremya_v_rf
9587	2011-06-14	Премьер-министры РФ и Украины подписали программу экономического сотрудничества до 2020 года	file:///news/2011-06-07/123352-premier_ministry_rf_i_ukrainy_podpisali_programmu_ekonomicheskogo_sotrudnichestva_do_2020_goda
9588	2011-06-07	В украинском Мариуполе зарегистрирована вспышка холеры	file:///news/2011-05-31/122877-v_ukrainskom_mariupole_zaregistrirovana_vspyshka_holery
9589	2011-05-31	У берегов Крыма прошли крупнейшие в последние годы совместные военно-морские учения России и Украины	file:///news/2011-05-27/122640-u_beregov_kryma_proshli_krupneyshie_v_poslednie_gody_sovmestnye_voenno_morskie_ucheniya_rossii_i_ukrainy
9590	2011-05-27	В Красноярском крае задержан гражданин Украины, избивший ветерана во Львове	file:///news/2011-05-25/122537-v_krasnoyarskom_krae_zaderzhan_grazhdanin_ukrainy_izbivshiy_veterana_vo_lvove
9591	2011-05-25	В Красноярском крае задержан один из нападавших на ветеранов 9 мая во Львове	file:///news/2011-05-25/122528-v_krasnoyarskom_krae_zaderzhan_odin_iz_napadavshih_na_veteranov_9_maya_vo_lvove
9592	2011-05-25	В Киеве начался судебный процесс над бывшим главой МВД Украины	file:///news/2011-05-23/122382-v_kieve_nachalsya_sudebnyy_protsess_nad_byvshim_glavoy_mvd_ukrainy
9593	2011-05-23	В Киеве начинается судебный процесс над бывшим главой МВД Украины	file:///news/2011-05-23/122331-v_kieve_nachinaetsya_sudebnyy_protsess_nad_byvshim_glavoy_mvd_ukrainy
9594	2011-05-23	Утреннее заседание парламента Украины открыл первый вице-спикер А. Мартынюк	file:///news/2011-05-19/122125-utrennee_zasedanie_parlamenta_ukrainy_otkryl_pervyy_vitse_spiker_a_martynyuk
9595	2011-05-19	Очередная потасовка в Верховной Раде Украины	file:///news/2011-05-19/122078-ocherednaya_potasovka_v_verhovnoy_rade_ukrainy
9596	2011-05-19	В Ростовской области преступная группа организовала контрабанду топлива	file:///news/2011-05-18/122071-v_rostovskoy_oblasti_prestupnaya_gruppa_organizovala_kontrabandu_topliva
9597	2011-05-18	Д.Медведев: Россия готова рассматривать вопрос об изменении условий поставок газа на Украину	file:///news/2011-05-18/122050-d_medvedev_rossiya_gotova_rassmatrivat_vopros_ob_izmenenii_usloviy_postavok_gaza_na_ukrainu
9598	2011-05-18	Ущерб от деятельности контрабандистов, задержанных в Ростовской области, оценивается в миллионы	file:///news/2011-05-18/122016-uscherb_ot_deyatelnosti_kontrabandistov_zaderzhannyh_v_rostovskoy_oblasti_otsenivaetsya_v_milliony
9599	2011-05-18	Глава МВД Украины заявил, что события во Львове 9 мая были заранее спланированной акцией	file:///news/2011-05-13/121775-glava_mvd_ukrainy_zayavil_chto_sobytiya_vo_lvove_9_maya_byli_zaranee_splanirovannoy_aktsiey
9600	2011-05-13	Унижение ветеранов Великой Отечественной войны 9 мая во Львове — заранее спланированная акция	file:///news/2011-05-13/121763-unizhenie_veteranov_velikoy_otechestvennoy_voyny_9_maya_vo_lvove_zaranee_splanirovannaya_aktsiya
9601	2011-05-13	В Братиславе должно решиться, кто примет хоккейный Чемпионат мира в 2016 году	file:///news/2011-05-13/121723-v_bratislave_dolzhno_reshitsya_kto_primet_hokkeynyy_chempionat_mira_v_2016_godu
9602	2011-05-13	Определены все 25 финалистов Евровидения	file:///news/2011-05-13/121721-opredeleny_vse_25_finalistov_evrovideniya
9603	2011-05-13	В Мюнхене может быть поставлена точка в последнем крупном процессе над нацистскими преступниками	file:///news/2011-05-12/121657-v_myunhene_mozhet_byt_postavlena_tochka_v_poslednem_krupnom_protsesse_nad_natsistskimi_prestupnikami
9604	2011-05-12	В Госдуме обсуждают специальное заявление в связи с акцией украинских националистов во Львове	file:///news/2011-05-11/121623-v_gosdume_obsuzhdayut_spetsialnoe_zayavlenie_v_svyazi_s_aktsiey_ukrainskih_natsionalistov_vo_lvove
9605	2011-05-11	Приток квалифицированных специалистов в Россию увеличился в 2 раза	file:///news/2011-05-10/121564-pritok_kvalifitsirovannyh_spetsialistov_v_rossiyu_uvelichilsya_v_2_raza
9606	2011-05-10	Россия требует найти и наказать виновных в инцидентах 9 мая во Львове	file:///news/2011-05-10/121559-rossiya_trebuet_nayti_i_nakazat_vinovnyh_v_intsidentah_9_maya_vo_lvove
9607	2011-05-10	На западе Украины День Победы не обошелся без неприятных инцидентов	file:///news/2011-05-09/121482-na_zapade_ukrainy_den_pobedy_ne_oboshelsya_bez_nepriyatnyh_intsidentov
9608	2011-05-09	Военнослужащие Черноморского флота РФ и ВМС Украины приняли участие в совместном параде	file:///news/2011-05-09/121481-voennosluzhaschie_chernomorskogo_flota_rf_i_vms_ukrainy_prinyali_uchastie_v_sovmestnom_parade
9609	2011-05-09	Россия направила зарубежным партнерам предложения по безопасному развитию ядерной энергетики	file:///news/2011-04-26/128434-rossiya_napravila_zarubezhnym_partneram_predlozheniya_po_bezopasnomu_razvitiyu_yadernoy_energetiki
9610	2011-04-26	25 лет назад на территории Украины произошла крупнейшая ядерная техногенная катастрофа в мире	file:///news/2011-04-26/128423-25_let_nazad_na_territorii_ukrainy_proizoshla_krupneyshaya_yadernaya_tehnogennaya_katastrofa_v_mire
9611	2011-04-26	Украина собрала на реализацию «чернобыльских проектов» уже более полумиллиарда евро	file:///news/2011-04-19/127981-ukraina_sobrala_na_realizatsiyu_chernobylskih_proektov_uzhe_bolee_polumilliarda_evro
9612	2011-04-19	В отношении бывшего главы «Нафтогаза Украины» Олега Дубины возбуждено уголовное дело	file:///news/2011-04-15/127783-v_otnoshenii_byvshego_glavy_naftogaza_ukrainy_olega_dubiny_vozbuzhdeno_ugolovnoe_delo
9613	2011-04-15	Крупную партию наличной иностранной валюты изъяли брянские таможенники	file:///news/2011-04-13/127605-krupnuyu_partiyu_nalichnoy_inostrannoy_valyuty_iz_yali_bryanskie_tamozhenniki
9614	2011-04-13	Брянские таможенники задержали гражданина Украины, который пытался провезти в РФ 2,5 миллиона евро	file:///news/2011-04-13/127587-bryanskie_tamozhenniki_zaderzhali_grazhdanina_ukrainy_kotoryy_pytalsya_provezti_v_rf_2_5_milliona_evro
9615	2011-04-13	На переговорах в Киеве обсуждалось будущее Таможенного союза	file:///news/2011-04-12/127575-na_peregovorah_v_kieve_obsuzhdalos_buduschee_tamozhennogo_soyuza
9616	2011-04-12	Что стоит за таинственным похищением палестинского инженера из поезда на Украине?	file:///news/2011-04-10/127439-chto_stoit_za_tainstvennym_pohischeniem_palestinskogo_inzhenera_iz_poezda_na_ukraine
9617	2011-04-10	Украинская экспертиза подтвердила, что голоса на пленках Мельниченко принадлежат Кучме и Кравченко	file:///news/2011-04-06/127214-ukrainskaya_ekspertiza_podtverdila_chto_golosa_na_plenkah_melnichenko_prinadlezhat_kuchme_i_kravchenko
9618	2011-04-06	Украинские эксперты подтвердили: на скандальной записи зафиксирован разговор с Леонидом Кучмой	file:///news/2011-04-06/127191-ukrainskie_eksperty_podtverdili_na_skandalnoy_zapisi_zafiksirovan_razgovor_s_leonidom_kuchmoy
9619	2011-04-06	Л. Кучма не будет обжаловать постановление о возбуждении в отношении него уголовного дела	file:///news/2011-03-28/126604-l_kuchma_ne_budet_obzhalovat_postanovlenie_o_vozbuzhdenii_v_otnoshenii_nego_ugolovnogo_dela
9620	2011-03-28	В Киеве прошел очередной допрос бывшего президента Украины Леонида Кучмы	file:///news/2011-03-28/126592-v_kieve_proshel_ocherednoy_dopros_byvshego_prezidenta_ukrainy_leonida_kuchmy
9621	2011-03-28	На Украине был вызван на допрос Леонид Кучма	file:///news/2011-03-27/126536-na_ukraine_byl_vyzvan_na_dopros_leonid_kuchma
9622	2011-03-27	Экс-президенту Украины предъявили устаревшее обвинение	file:///news/2011-03-24/126392-eks_prezidentu_ukrainy_pred_yavili_ustarevshee_obvinenie
9623	2011-03-24	В Киеве внимание прессы снова приковано к происходящему в следственном управлении Генпрокуратуры	file:///news/2011-03-24/126348-v_kieve_vnimanie_pressy_snova_prikovano_k_proishodyaschemu_v_sledstvennom_upravlenii_genprokuratury
9624	2011-03-24	Бывший президент Украины Леонид Кучма отказался от очной ставки с бывшим охранником	file:///news/2011-03-23/126303-byvshiy_prezident_ukrainy_leonid_kuchma_otkazalsya_ot_ochnoy_stavki_s_byvshim_ohrannikom
9625	2011-03-23	Леонид Кучма побывал на допросе в украинской Генпрокуратуре	file:///news/2011-03-23/126292-leonid_kuchma_pobyval_na_doprose_v_ukrainskoy_genprokurature
9626	2011-03-23	Около трех часов продолжался допрос бывшего президента Украины Леонида Кучмы	file:///news/2011-03-23/126280-okolo_treh_chasov_prodolzhalsya_dopros_byvshego_prezidenta_ukrainy_leonida_kuchmy
9627	2011-03-23	В Генеральной прокуратуре Украины допрашивают бывшего президента страны Леонида Кучму	file:///news/2011-03-23/126260-v_generalnoy_prokurature_ukrainy_doprashivayut_byvshego_prezidenta_strany_leonida_kuchmu
9628	2011-03-23	Украина для эвакуации своих граждан направила в Ливию корабль	file:///news/2011-03-23/126245-ukraina_dlya_evakuatsii_svoih_grazhdan_napravila_v_liviyu_korabl
9629	2011-03-23	На Украине расследуют случай, который поверг в шок сотрудников таможни	file:///news/2011-03-22/126175-na_ukraine_rassleduyut_sluchay_kotoryy_poverg_v_shok_sotrudnikov_tamozhni
9630	2011-03-22	Из Украины пытались незаконно вывезти двух младенцев	file:///news/2011-03-22/126159-iz_ukrainy_pytalis_nezakonno_vyvezti_dvuh_mladentsev
9631	2011-03-22	Участие Украины в Таможенном союзе сделало бы интеграционный процесс более полноценным	file:///news/2011-03-16/125792-uchastie_ukrainy_v_tamozhennom_soyuze_sdelalo_by_integratsionnyy_protsess_bolee_polnotsennym
9632	2011-03-16	Крупная железнодорожная авария произошла на востоке Украины	file:///news/2011-03-11/125509-krupnaya_zheleznodorozhnaya_avariya_proizoshla_na_vostoke_ukrainy
9633	2011-03-11	На востоке Украины выясняют причины крупной железнодорожной аварии	file:///news/2011-03-11/125494-na_vostoke_ukrainy_vyyasnyayut_prichiny_krupnoy_zheleznodorozhnoy_avarii
9634	2011-03-11	На Украине корова съела все «нажитое непосильным трудом» и припрятанное грабителями	file:///news/2011-03-05/125178-na_ukraine_korova_s_ela_vse_nazhitoe_neposilnym_trudom_i_pripryatannoe_grabitelyami
9635	2011-03-05	На Украине проходит масштабная операция «Первоцвет»	file:///news/2011-03-04/125073-na_ukraine_prohodit_masshtabnaya_operatsiya_pervotsvet
9636	2011-03-04	Возможное участие Украины в Таможенном союзе обсуждалось в Киеве	file:///news/2011-03-03/125054-vozmozhnoe_uchastie_ukrainy_v_tamozhennom_soyuze_obsuzhdalos_v_kieve
9637	2011-03-03	На Украине воплотили в реальность старую электронную игру «Ну, погоди!»	file:///news/2011-03-03/125043-na_ukraine_voplotili_v_realnost_staruyu_elektronnuyu_igru_nu_pogodi
9638	2011-03-03	На Украине расследуют обстоятельства серьёзной техногенной аварии	file:///news/2011-03-01/124911-na_ukraine_rassleduyut_obstoyatelstva_serieznoy_tehnogennoy_avarii
9639	2011-03-01	Медсестра Муамара Кадаффи вернулась на Украину, но отказывается давать интервью	file:///news/2011-02-28/132182-medsestra_muamara_kadaffi_vernulas_na_ukrainu_no_otkazyvaetsya_davat_intervyu
9640	2011-02-28	Виктор Янукович отметил год президентства телемарафоном по Украине	file:///news/2011-02-25/132061-viktor_yanukovich_otmetil_god_prezidentstva_telemarafonom_po_ukraine
9641	2011-02-25	Сегодня на Украине подводили итоги первого года президентского срока Виктора Януковича	file:///news/2011-02-25/132048-segodnya_na_ukraine_podvodili_itogi_pervogo_goda_prezidentskogo_sroka_viktora_yanukovicha
9642	2011-02-25	Ценных морских животных, принадлежащих дельфинарию Санкт-Петербурга, продают в Египет	file:///news/2011-02-25/132016-tsennyh_morskih_zhivotnyh_prinadlezhaschih_delfinariyu_sankt_peterburga_prodayut_v_egipet
9643	2011-02-25	Ветклиники Украины оказались лишены возможности оперировать животных под наркозом.	file:///news/2011-02-22/131833-vetkliniki_ukrainy_okazalis_lisheny_vozmozhnosti_operirovat_zhivotnyh_pod_narkozom
9644	2011-02-22	На Украине ветеринары и владельцы домашних питомцев ополчились против Госнаркоконтроля	file:///news/2011-02-22/131822-na_ukraine_veterinary_i_vladeltsy_domashnih_pitomtsev_opolchilis_protiv_gosnarkokontrolya
9645	2011-02-22	Колбаса «Патрульная» в виде милицейского жезла появилась на прилавках украинских магазинов	file:///news/2011-02-16/131485-kolbasa_patrulnaya_v_vide_militseyskogo_zhezla_poyavilas_na_prilavkah_ukrainskih_magazinov
9646	2011-02-16	В Украине на прилавках магазинов появился необычный продукт	file:///news/2011-02-16/131461-v_ukraine_na_prilavkah_magazinov_poyavilsya_neobychnyy_produkt
9647	2011-02-16	В украинских магазинах можно купить колбасу в виде жезла сотрудника ГАИ	file:///news/2011-02-16/131449-v_ukrainskih_magazinah_mozhno_kupit_kolbasu_v_vide_zhezla_sotrudnika_gai
9648	2011-02-16	На прилавках магазинов Хмельницкой области Украины в продаже появились жезлы сотрудников ГАИ	file:///news/2011-02-16/131433-na_prilavkah_magazinov_hmelnitskoy_oblasti_ukrainy_v_prodazhe_poyavilis_zhezly_sotrudnikov_gai
9649	2011-02-16	Массовые аресты полицейских и таможенников, которые работают на границе с Украиной, прошли в Румынии	file:///news/2011-02-04/130683-massovye_aresty_politseyskih_i_tamozhennikov_kotorye_rabotayut_na_granitse_s_ukrainoy_proshli_v_rumynii
9650	2011-02-04	Верховная Рада Украины приняла поправки в Конституцию страны	file:///news/2011-02-01/130516-verhovnaya_rada_ukrainy_prinyala_popravki_v_konstitutsiyu_strany
9651	2011-02-01	Верховная Рада Украины приняла изменения в конституцию страны по срокам своих полномочий	file:///news/2011-02-01/130490-verhovnaya_rada_ukrainy_prinyala_izmeneniya_v_konstitutsiyu_strany_po_srokam_svoih_polnomochiy
9652	2011-02-01	Школа чародеев для детей открылась в украинском Краматорске	file:///news/2011-02-01/130461-shkola_charodeev_dlya_detey_otkrylas_v_ukrainskom_kramatorske
9653	2011-02-01	Россия и Украина разработают совместные меры по борьбе с наркоугрозой	file:///news/2011-01-28/130305-rossiya_i_ukraina_razrabotayut_sovmestnye_mery_po_borbe_s_narkougrozoy
9654	2011-01-28	На Украине возбуждено новое уголовное дело против Юлии Тимошенко	file:///news/2011-01-27/130242-na_ukraine_vozbuzhdeno_novoe_ugolovnoe_delo_protiv_yulii_timoshenko
9655	2011-01-27	Зарубежные лидеры выражают России сочувствие в связи со взрывом в аэропорту Домодедово	file:///news/2011-01-25/130091-zarubezhnye_lidery_vyrazhayut_rossii_sochuvstvie_v_svyazi_so_vzryvom_v_aeroportu_domodedovo
9656	2011-01-25	Руководители силовых структур Украины обсудят ситуацию в Макеевке	file:///news/2011-01-21/129834-rukovoditeli_silovyh_struktur_ukrainy_obsudyat_situatsiyu_v_makeevke
9657	2011-01-21	Всю ночь военные и усиленные наряды милиционеров патрулировали улицы украинской Макеевки	file:///news/2011-01-21/129795-vsyu_noch_voennye_i_usilennye_naryady_militsionerov_patrulirovali_ulitsy_ukrainskoy_makeevki
9658	2011-01-21	Ситуацию в Макеевке обсудят на экстренном совещании руководители силовых структур Украины	file:///news/2011-01-21/129788-situatsiyu_v_makeevke_obsudyat_na_ekstrennom_soveschanii_rukovoditeli_silovyh_struktur_ukrainy
9659	2011-01-21	На Украине Музей Великой Отечественной войны оказался под угрозой уничтожения	file:///news/2011-01-20/129716-na_ukraine_muzey_velikoy_otechestvennoy_voyny_okazalsya_pod_ugrozoy_unichtozheniya
9660	2011-01-20	В Северной Осетии перекрыт крупный канал поставок оружия и взрывчатки	file:///news/2011-01-17/129561-v_severnoy_osetii_perekryt_krupnyy_kanal_postavok_oruzhiya_i_vzryvchatki
9661	2011-01-17	Украинский суд может поставить точку в скандальном деле Шухевича	file:///news/2011-01-12/129220-ukrainskiy_sud_mozhet_postavit_tochku_v_skandalnom_dele_shuhevicha
9662	2011-01-12	Сегодня суд рассмотрит дело о лишении Шухевича звания героя Украины	file:///news/2011-01-12/129209-segodnya_sud_rassmotrit_delo_o_lishenii_shuhevicha_zvaniya_geroya_ukrainy
9663	2011-01-12	В Санкт-Петербурге завершился футбольный турнир Мемориал Гранаткина	file:///news/2011-01-10/129101-v_sankt_peterburge_zavershilsya_futbolnyy_turnir_memorial_granatkina
9664	2011-01-10	Д.Медведев и В.Янукович поздравили друг друга с Рождеством и обсудили планы совместной работы	file:///news/2011-01-06/128964-d_medvedev_i_v_yanukovich_pozdravili_drug_druga_s_rozhdestvom_i_obsudili_plany_sovmestnoy_raboty
9665	2011-01-06	В преддверии Рождества Христова Дмитрий Медведев провёл телефонный разговор с Виктором Януковичем	file:///news/2011-01-06/128955-v_preddverii_rozhdestva_hristova_dmitriy_medvedev_provyol_telefonnyy_razgovor_s_viktorom_yanukovichem
9666	2011-01-06	Юлию Тимошенко вновь ждут в украинской Генпрокуратуре	file:///news/2010-12-31/136240-yuliyu_timoshenko_vnov_zhdut_v_ukrainskoy_genprokurature
9667	2010-12-31	Досудебное следствие по делу Юлии Тимошенко завершено	file:///news/2010-12-31/136228-dosudebnoe_sledstvie_po_delu_yulii_timoshenko_zaversheno
9668	2010-12-31	Более 11 часов продолжался допрос экс-премьера Украины Юлии Тимошенко в Генпрокуратуре	file:///news/2010-12-31/136209-bolee_11_chasov_prodolzhalsya_dopros_eks_premiera_ukrainy_yulii_timoshenko_v_genprokurature
9669	2010-12-31	Одиноким жителям Украины теперь поможет скрасить досуг профессиональный собутыльник	file:///news/2010-12-23/135721-odinokim_zhitelyam_ukrainy_teper_pomozhet_skrasit_dosug_professionalnyy_sobutylnik
9670	2010-12-23	Юлия Тимошенко заявляет, что Генпрокуратура Украины решила допрашивать ее каждый день	file:///news/2010-12-22/135669-yuliya_timoshenko_zayavlyaet_chto_genprokuratura_ukrainy_reshila_doprashivat_ee_kazhdyy_den
9671	2010-12-22	Юлию Тимошенко вновь вызвали на допрос в Генпрокуратуру Украины	file:///news/2010-12-22/135654-yuliyu_timoshenko_vnov_vyzvali_na_dopros_v_genprokuraturu_ukrainy
9672	2010-12-22	Генассамблея ООН по инициативе России приняла резолюцию, в которой осуждается пропаганда нацизма	file:///news/2010-12-22/135614-genassambleya_oon_po_initsiative_rossii_prinyala_rezolyutsiyu_v_kotoroy_osuzhdaetsya_propaganda_natsizma
9673	2010-12-22	Юлии Тимошенко предъявлены обвинения	file:///news/2010-12-20/135502-yulii_timoshenko_pred_yavleny_obvineniya
9674	2010-12-20	На Украине выясняют, кто начал драку накануне вечером в зале заседаний Верховной Рады	file:///news/2010-12-17/135363-na_ukraine_vyyasnyayut_kto_nachal_draku_nakanune_vecherom_v_zale_zasedaniy_verhovnoy_rady
9675	2010-12-17	На Украине сегодня пытаются понять, кто стал зачинщиком вчерашней драки в парламенте	file:///news/2010-12-17/135356-na_ukraine_segodnya_pytayutsya_ponyat_kto_stal_zachinschikom_vcherashney_draki_v_parlamente
9676	2010-12-17	В Верховной Раде Украины произошла драка между представителями Партии регионов и депутатами БЮТ	file:///news/2010-12-17/135338-v_verhovnoy_rade_ukrainy_proizoshla_draka_mezhdu_predstavitelyami_partii_regionov_i_deputatami_byut
9677	2010-12-17	После драки в Верховной Раде Украины некоторых депутатов увезли на Скорой	file:///news/2010-12-17/135316-posle_draki_v_verhovnoy_rade_ukrainy_nekotoryh_deputatov_uvezli_na_skoroy
9678	2010-12-17	В Верховной Раде Украины вновь произошла массовая драка	file:///news/2010-12-17/135301-v_verhovnoy_rade_ukrainy_vnov_proizoshla_massovaya_draka
9679	2010-12-17	На Украине задержаны двое подозреваемых в убийстве 12 человек в станице Кущевская	file:///news/2010-12-09/134797-na_ukraine_zaderzhany_dvoe_podozrevaemyh_v_ubiystve_12_chelovek_v_stanitse_kuschevskaya
9680	2010-12-09	На Украине разыскивают вандалов, которые во Львове осквернили Монумент боевой славы Советской армии	file:///news/2010-12-09/134753-na_ukraine_razyskivayut_vandalov_kotorye_vo_lvove_oskvernili_monument_boevoy_slavy_sovetskoy_armii
9681	2010-12-09	Житель небольшого городка в Винницкой области сделал катер из «Запорожца»	file:///news/2010-12-08/134692-zhitel_nebolshogo_gorodka_v_vinnitskoy_oblasti_sdelal_kater_iz_zaporozhtsa
9682	2010-12-08	Настоящую амфибию из старого «Запорожца» сконструировал житель Винницкой области	file:///news/2010-12-08/134662-nastoyaschuyu_amfibiyu_iz_starogo_zaporozhtsa_skonstruiroval_zhitel_vinnitskoy_oblasti
9683	2010-12-08	Во власти холодов оказалась Западная Украина	file:///news/2010-12-08/134642-vo_vlasti_holodov_okazalas_zapadnaya_ukraina
9684	2010-12-08	В Египте сотрудники природоохранной службы поймали акулу, которая напала на туристов	file:///news/2010-12-02/134305-v_egipte_sotrudniki_prirodoohrannoy_sluzhby_poymali_akulu_kotoraya_napala_na_turistov
9685	2010-12-02	На Украине из-за резкого похолодания без света остались несколько городов	file:///news/2010-12-02/134295-na_ukraine_iz_za_rezkogo_poholodaniya_bez_sveta_ostalis_neskolko_gorodov
