date	title	link
March 6, 2022	Every day, reports of dead and wounded civilians come from Donbass.	https://www.1tv.ru/news/2022-03-06/422821-kazhdyy_den_iz_donbassa_prihodyat_soobscheniya_ob_ubityh_i_ranenyh_mirnyh_zhitelyah
March 6, 2022	The main task of the special military operation is the denazification of Ukraine	https://www.1tv.ru/news/2022-03-06/422820-glavnaya_zadacha_spetsialnoy_voennoy_operatsii_denatsifikatsiya_ukrainy
March 6, 2022	VTsIOM: 71% of polled Russians spoke in support of the special operation to protect Donbass	https://www.1tv.ru/news/2022-03-06/422819-vtsiom_v_podderzhku_spetsoperatsii_po_zaschite_donbassa_vyskazalsya_71_oproshennyh_rossiyan
March 6, 2022	Volunteers go to Russian military registration and enlistment offices to participate in a special operation to protect Donbass	https://www.1tv.ru/news/2022-03-06/422818-v_voenkomaty_rossii_idut_dobrovoltsy_dlya_uchastiya_v_spetsoperatsii_po_zaschite_donbassa
March 6, 2022	Vladimir Putin warned that Russia would react swiftly to all threats	https://www.1tv.ru/news/2022-03-06/422817-vladimir_putin_predupredil_chto_na_vse_ugrozy_rossiya_budet_reagirovat_stremitelno
March 6, 2022	The picture distorted by the Western media is affecting minds around the world	https://www.1tv.ru/news/2022-03-06/422816-iskazhennaya_zapadnymi_smi_kartina_proishodyaschego_vliyaet_na_umy_po_vsemu_miru
March 6, 2022	Russia adopts law on criminal liability for lies about the Armed Forces	https://www.1tv.ru/news/2022-03-06/422815-v_rossii_prinyat_zakon_ob_ugolovnoy_otvetstvennosti_za_lozh_o_vooruzhennyh_silah
March 6, 2022	The Russian Defense Ministry announced the development of bioweapons on the territory of Ukraine	https://www.1tv.ru/news/2022-03-06/422814-v_minoborony_rossii_soobschili_o_razrabotke_na_territorii_ukrainy_biooruzhiya
March 6, 2022	A competent source announced the development in Ukraine of a "dirty" atomic bomb	https://www.1tv.ru/news/2022-03-06/422813-kompetentnyy_istochnik_soobschil_o_razrabotke_na_ukraine_gryaznoy_atomnoy_bomby
March 6, 2022	Denis Kireev, a member of the delegation at the talks with Russia, was killed in Kyiv	https://www.1tv.ru/news/2022-03-06/422812-v_kieve_ubit_chlen_delegatsii_na_peregovorah_s_rossiey_denis_kireev
March 6, 2022	Ordinary Ukrainians are increasingly understanding how little they mean to the Kyiv authorities.	https://www.1tv.ru/news/2022-03-06/422811-k_prostym_ukraintsam_vse_bolshe_prihodit_ponimanie_kak_malo_oni_znachat_dlya_kievskoy_vlasti
March 6, 2022	In the DPR, a tent camp was set up for those who were able to escape from Mariupol	https://www.1tv.ru/news/2022-03-06/422810-v_dnr_razvernuli_palatochnyy_lager_dlya_teh_kto_smog_vyrvatsya_iz_mariupolya
March 6, 2022	The third round of talks between Russia and Ukraine may take place on March 7 in Belarus	https://www.1tv.ru/news/2022-03-06/422809-tretiy_raund_peregovorov_rossii_i_ukrainy_mozhet_proyti_7_marta_v_belorussii
March 6, 2022	The President awarded high awards to those who showed courage and steadfastness of the military	https://www.1tv.ru/news/2022-03-06/422808-prezident_udostoil_vysokih_nagrad_proyavivshih_muzhestvo_i_stoykost_voennyh
March 6, 2022	Special military operation to protect Donbass goes according to plan	https://www.1tv.ru/news/2022-03-06/422807-spetsialnaya_voennaya_operatsiya_po_zaschite_donbassa_idet_po_planu
March 6, 2022	News release at 06.03.2022 at 18:00	https://www.1tv.ru/news/2022-03-06/422793-vypusk_novostey_v_18_00_ot_06_03_2022
March 6, 2022	Channel One launched its own project to expose fakes about a special operation in Ukraine	https://www.1tv.ru/news/2022-03-06/422805-pervyy_kanal_zapustil_svoy_proekt_po_razoblacheniyu_feykov_o_spetsoperatsii_na_ukraine
March 6, 2022	The famous "Snuffbox" celebrated its 35th anniversary	https://www.1tv.ru/news/2022-03-06/422804-znamenitaya_tabakerka_otmetila_svoe_35_letie
March 6, 2022	Hundreds of fans came to Sheremetyevo Airport to meet our Paralympians	https://www.1tv.ru/news/2022-03-06/422803-sotni_bolelschikov_priehali_v_aeroport_sheremetievo_vstretit_nashih_paralimpiytsev
March 6, 2022	The Central Bank explained how Visa and Mastercard cards will work in Russia	https://www.1tv.ru/news/2022-03-06/422802-v_tsentrobanke_raz_yasnili_kak_v_rossii_budut_rabotat_karty_visa_i_mastercard
March 6, 2022	The government will prepare a moratorium on inspections for businesses by March 9	https://www.1tv.ru/news/2022-03-06/422801-moratoriy_na_proverki_dlya_biznesa_pravitelstvo_podgotovit_uzhe_k_9_marta
March 6, 2022	British journalist shared his impressions of trips to Sevastopol and Donbass	https://www.1tv.ru/news/2022-03-06/422800-britanskiy_zhurnalist_podelilsya_svoimi_vpechatleniyami_ot_poezdok_v_sevastopol_i_na_donbass
March 6, 2022	VTsIOM published the results of a survey on the topic of a military special operation to protect the DPR and LPR	https://www.1tv.ru/news/2022-03-06/422799-vtsiom_opublikoval_rezultaty_oprosa_na_temu_voennoy_spetsoperatsii_po_zaschite_dnr_i_lnr
March 6, 2022	A competent source reported on the development of a "dirty bomb" in the Chernobyl exclusion zone	https://www.1tv.ru/news/2022-03-06/422798-kompetentnyy_istochnik_soobschil_o_razrabotke_gryaznoy_bomby_v_zone_otchuzhdeniya_chaes
March 6, 2022	The DPR announced the refusal of the Ukrainian side to guarantee the regime of silence in Volnovakha and Mariupol	https://www.1tv.ru/news/2022-03-06/422797-v_dnr_soobschili_ob_otkaze_ukrainskoy_storony_garantirovat_rezhim_tishiny_v_volnovahe_i_mariupole
March 6, 2022	The head of the DPR spoke about the plans of the Ukrainian military to attack the Crimea and Donbass this spring	https://www.1tv.ru/news/2022-03-06/422796-glava_dnr_rasskazal_o_planah_ukrainskih_voennyh_atakovat_krym_i_donbass_vesnoy_etogo_goda
March 6, 2022	Russian military during a special operation in Ukraine used a supersonic Kh-31PM missile	https://www.1tv.ru/news/2022-03-06/422795-rossiyskie_voennye_v_hode_spetsoperatsii_na_ukraine_primenili_sverhzvukovuyu_raketu_h_31pm
March 6, 2022	Vladimir Putin discussed the situation in Ukraine by phone with the presidents of Turkey and France	https://www.1tv.ru/news/2022-03-06/422794-situatsiyu_na_ukraine_vladimir_putin_obsudil_po_telefonu_s_prezidentami_turtsii_i_frantsii
March 6, 2022	News release at 15:00 on 03/06/2022	https://www.1tv.ru/news/2022-03-06/422783-vypusk_novostey_v_15_00_ot_06_03_2022
March 6, 2022	The Russians were unable to fly from Egyptian Sharm el-Sheikh to Moscow on a Ural Airlines flight at night	https://www.1tv.ru/news/2022-03-06/422792-rossiyane_nochyu_ne_smogli_vyletet_iz_egipetskogo_sharm_esh_sheyha_v_moskvu_reysom_uralskih_avialiniy
March 6, 2022	The Central Bank explained how Visa and Mastercard cards will work in Russia	https://www.1tv.ru/news/2022-03-06/422789-v_tsentrobanke_raz_yasnili_kak_v_rossii_budut_rabotat_karty_visa_i_mastercard
March 6, 2022	A moratorium on inspections for businesses will be prepared as soon as possible by March 9	https://www.1tv.ru/news/2022-03-06/422788-moratoriy_na_proverki_dlya_biznesa_podgotovyat_v_samye_szhatye_sroki_uzhe_k_9_marta
March 6, 2022	British journalist Peter Hitchens spoke about his trips to Sevastopol and Donbass in 2010	https://www.1tv.ru/news/2022-03-06/422791-britanskiy_zhurnalist_piter_hitchens_rasskazal_o_svoih_poezdkah_v_sevastopol_i_donbass_v_2010_godu
March 6, 2022	Ukrainian specialists were engaged in the manufacture of a "dirty bomb" on the territory of the Chernobyl nuclear power plant	https://www.1tv.ru/news/2022-03-06/422787-ukrainskie_spetsialisty_zanimalis_izgotovleniem_gryaznoy_bomby_na_territorii_chernobylskoy_aes
March 6, 2022	Many surrendered soldiers and officers of the Armed Forces of Ukraine are surprised by the humane attitude	https://www.1tv.ru/news/2022-03-06/422786-mnogie_sdavshiesya_soldaty_i_ofitsery_vsu_udivleny_gumannym_otnosheniem
March 6, 2022	The Ukrainian side refused to guarantee the regime of silence in Volnovakha and Mariupol	https://www.1tv.ru/news/2022-03-06/422785-ukrainskaya_storona_otkazalas_garantirovat_rezhim_tishiny_v_volnovahe_i_mariupole
March 6, 2022	Vladimir Putin spoke by phone with Turkish President Recep Tayyip Erdogan	https://www.1tv.ru/news/2022-03-06/422784-vladimir_putin_pogovoril_po_telefonu_s_prezidentom_turtsii_redzhepom_tayipom_erdoganom
March 6, 2022	News release at 12:00 on 03/06/2022	https://www.1tv.ru/news/2022-03-06/422775-vypusk_novostey_v_12_00_ot_06_03_2022
March 6, 2022	Congratulations on the anniversary are received by Valentina Tereshkova	https://www.1tv.ru/news/2022-03-06/422781-pozdravleniya_s_yubileem_prinimaet_valentina_tereshkova
March 6, 2022	The famous "Snuffbox" celebrates its 35th anniversary	https://www.1tv.ru/news/2022-03-06/422782-znamenitaya_tabakerka_otmechaet_svoe_35_letie
March 6, 2022	Joe Biden once again misspoke in an interview	https://www.1tv.ru/news/2022-03-06/422780-dzho_bayden_v_ocherednoy_raz_ogovorilsya_v_intervyu
March 6, 2022	Stormtroopers and fighters cover Russian convoys, military and humanitarian	https://www.1tv.ru/news/2022-03-06/422779-shturmoviki_i_istrebiteli_prikryvayut_rossiyskie_kolonny_boevye_i_gumanitarnye
March 6, 2022	A wave of looting swept Ukrainian cities	https://www.1tv.ru/news/2022-03-06/422778-volna_maroderstva_zahlestnula_ukrainskie_goroda
March 6, 2022	Ukraine used the Chernobyl nuclear power plant to create a "dirty bomb"	https://www.1tv.ru/news/2022-03-06/422777-ukraina_ispolzovala_chernobylskuyu_aes_dlya_sozdaniya_gryaznoy_bomby
March 6, 2022	The Russian Defense Ministry announces the latest data on the progress of the military special operation	https://www.1tv.ru/news/2022-03-06/422776-minoborony_rossii_soobschaet_poslednie_dannye_o_hode_voennoy_spetsoperatsii
March 6, 2022	News release at 10:00 on 03/06/2022	https://www.1tv.ru/news/2022-03-06/422762-vypusk_novostey_v_10_00_ot_06_03_2022
March 6, 2022	Several regions of Russia were at the mercy of bad weather	https://www.1tv.ru/news/2022-03-06/422773-srazu_neskolko_regionov_rossii_okazalis_vo_vlasti_nepogody
March 6, 2022	History in 35 seasons: the famous "Snuffbox" celebrated a round date	https://www.1tv.ru/news/2022-03-06/422772-istoriya_v_35_sezonah_znamenitaya_tabakerka_otmetila_krugluyu_datu
March 6, 2022	In Samara, the Bolshoi Theater Orchestra performed the legendary seventh symphony by Shostakovich	https://www.1tv.ru/news/2022-03-06/422771-v_samare_orkestr_bolshogo_teatra_ispolnil_legendarnuyu_sedmuyu_simfoniyu_shostakovicha
March 6, 2022	Yury Bashmet's concert for refugees from Donbass was held in Klin	https://www.1tv.ru/news/2022-03-06/422770-v_klinu_proshel_kontsert_yuriya_bashmeta_dlya_bezhentsev_iz_donbassa
March 6, 2022	VTsIOM published the results of a survey of Russians on the topic of a special military operation to protect the DPR and LPR	https://www.1tv.ru/news/2022-03-06/422769-vtsiom_opublikoval_rezultaty_oprosa_rossiyan_na_temu_spetsialnoy_voennoy_operatsii_po_zaschite_dnr_i_lnr
March 6, 2022	The Ministry of Defense of Ukraine confirmed the death of Denis Kireev, who was part of the Kyiv delegation at the first round of negotiations with Russia	https://www.1tv.ru/news/2022-03-06/422768-v_minoborony_ukrainy_podtverdili_gibel_denisa_kireeva_kotoryy_byl_v_sostave_kievskoy_delegatsii_na_pervom_raunde_peregovorov_s_rossiey
March 6, 2022	In the exclusion zone of the Chernobyl nuclear power plant, work was underway to manufacture the so-called "dirty bomb"	https://www.1tv.ru/news/2022-03-06/422774-v_zone_otchuzhdeniya_chernobylskoy_aes_velis_raboty_po_izgotovleniyu_tak_nazyvaemoy_gryaznoy_bomby
March 6, 2022	The Ministry of Digital Development will prepare measures to protect the information infrastructure of Russia	https://www.1tv.ru/news/2022-03-06/422767-v_mintsifry_podgotovyat_mery_po_zaschite_informatsionnoy_infrastruktury_rossii
March 6, 2022	International payment systems Visa and Mastercard announced the suspension of work in Russia	https://www.1tv.ru/news/2022-03-06/422766-mezhdunarodnye_platezhnye_sistemy_visa_i_mastercard_soobschili_o_priostanovke_raboty_v_rossii
March 6, 2022	Vladimir Putin signed a decree On Additional Social Guarantees for Military Personnel, Persons Serving in the National Guard Troops and Members of Their Families	https://www.1tv.ru/news/2022-03-06/422765-vladimir_putin_podpisal_ukaz_o_dopolnitelnyh_sotsialnyh_garantiyah_voennosluzhaschim_litsam_prohodyaschim_sluzhbu_v_voyskah_natsionalnoy_gvardii_i_chlenam_ih_semey
March 6, 2022	Nationalists in Donbass are courageously opposed by Russian servicemen every day	https://www.1tv.ru/news/2022-03-06/422764-natsionalistam_v_donbasse_kazhdyy_den_muzhestvenno_protivostoyat_rossiyskie_voennosluzhaschie
March 6, 2022	The film crew of Channel One visited the liberated village of Luhanska	https://www.1tv.ru/news/2022-03-06/422763-s_emochnaya_gruppa_pervogo_kanala_pobyvala_v_osvobozhdennoy_stanitse_luganskaya
March 5, 2022	The release of the program "Time" at 21:00 from 03/05/2022	https://www.1tv.ru/news/2022-03-05/422740-vypusk_programmy_vremya_v_21_00_ot_05_03_2022
March 5, 2022	80 years since the first performance of Shostakovich's Seventh Leningrad Symphony	https://www.1tv.ru/news/2022-03-05/422761-80_let_s_momenta_pervogo_ispolneniya_sedmoy_leningradskoy_simfonii_shostakovicha
March 5, 2022	Mikhail Mishustin expressed confidence that all difficulties will be overcome	https://www.1tv.ru/news/2022-03-05/422760-mihail_mishustin_vyrazil_uverennost_chto_vse_trudnosti_udastsya_preodolet
March 5, 2022	Vladimir Putin's statements on social support and the production of domestic aircraft	https://www.1tv.ru/news/2022-03-05/422759-zayavleniya_vladimira_putina_o_sotsialnoy_podderzhke_i_vypuske_otechestvennyh_samoletov
March 5, 2022	Rosaviatsiya recommended to suspend international flights due to the risk of aircraft arrest	https://www.1tv.ru/news/2022-03-05/422758-rosaviatsiya_rekomendovala_priostanovit_mezhdunarodnye_reysy_v_svyazi_s_riskom_aresta_samoletov
March 5, 2022	Russia collects humanitarian aid for Donbass and liberated regions of Ukraine	https://www.1tv.ru/news/2022-03-05/422757-v_rossii_sobirayut_gumanitarnuyu_pomosch_dlya_donbassa_i_osvobozhdennyh_rayonov_ukrainy
March 5, 2022	FSB announced the detention of radicals in the Crimea and the Ryazan region	https://www.1tv.ru/news/2022-03-05/422756-fsb_soobschila_o_zaderzhanii_radikalov_v_krymu_i_ryazanskoy_oblasti
March 5, 2022	Analytical program "However" with Mikhail Leontiev	https://www.1tv.ru/news/2022-03-05/422755-analiticheskaya_programma_odnako_s_mihailom_leontievym
March 5, 2022	In Germany, no matter how scary it sounds, neo-Nazism is again raising its head	https://www.1tv.ru/news/2022-03-05/422754-v_germanii_kak_ni_strashno_eto_zvuchit_opyat_podnimaet_golovu_neonatsizm
March 5, 2022	Facebook allowed to praise the neo-Nazi battalion "Azov", banned in Russia	https://www.1tv.ru/news/2022-03-05/422753-facebook_razreshil_voshvalyat_neonatsistskiy_batalon_azov_zapreschennyy_v_rf
March 5, 2022	A rally in support of Russia was held in Belgrade, where they know what the aggression of the United States and its allies is	https://www.1tv.ru/news/2022-03-05/422752-miting_v_podderzhku_rossii_proshel_v_belgrade_gde_znayut_chto_takoe_agressiya_ssha_i_ih_soyuznikov
March 5, 2022	The Russian Union of Rectors came out in support of the special military operation in Ukraine	https://www.1tv.ru/news/2022-03-05/422751-v_podderzhku_spetsialnoy_voennoy_operatsii_na_ukraine_vystupil_rossiyskiy_soyuz_rektorov
March 5, 2022	School named after Hero of Russia Nurmagomed Gadzhimagomedov in Dagestan	https://www.1tv.ru/news/2022-03-05/422750-v_dagestane_imenem_geroya_rossii_nurmagomeda_gadzhimagomedova_nazovut_shkolu
March 5, 2022	Four Russian soldiers presented for awards for heroism during a special operation in Ukraine	https://www.1tv.ru/news/2022-03-05/422749-chetvero_rossiyskih_voennyh_predstavleny_k_nagradam_za_geroizm_vo_vremya_spetsoperatsii_na_ukraine
March 5, 2022	Russian sappers are now clearing the places where the Ukrainian security forces fled	https://www.1tv.ru/news/2022-03-05/422748-rossiyskie_sapery_teper_razminiruyut_mesta_otkuda_bezhali_ukrainskie_siloviki
March 5, 2022	JCCC officer Andrey Kosiak, captured by Ukrainian military in mid-October, released	https://www.1tv.ru/news/2022-03-05/422747-osvobozhden_ofitser_stskk_andrey_kosyak_zahvachennyy_ukrainskimi_voennymi_v_seredine_oktyabrya
March 5, 2022	The Russian Defense Ministry spoke about the progress of the special operation in Ukraine on this day	https://www.1tv.ru/news/2022-03-05/422745-v_minoborony_rossii_rasskazali_o_hode_spetsialnoy_operatsii_na_ukraine_na_etot_den
March 5, 2022	Difficult situation in Kharkiv, where people cannot leave and get to safe places	https://www.1tv.ru/news/2022-03-05/422744-tyazhelaya_obstanovka_v_harkove_otkuda_lyudi_ne_mogut_uehat_i_dobratsya_do_bezopasnyh_mest
March 5, 2022	Two buses with refugees headed from Mariupol to Sakhanka along the gum corridor	https://www.1tv.ru/news/2022-03-05/422743-iz_mariupolya_v_sahanku_po_gumkoridoru_napravilis_dva_avtobusa_s_bezhentsami
March 5, 2022	Vladimir Putin held talks with Israeli Prime Minister Naftali Bennett	https://www.1tv.ru/news/2022-03-05/422742-vladimir_putin_provel_peregovory_s_premier_ministrom_izrailya_naftali_bennetom
March 5, 2022	Vladimir Putin made important statements about the special military operation in Ukraine	https://www.1tv.ru/news/2022-03-05/422741-vazhnye_zayavleniya_sdelal_vladimir_putin_o_spetsialnoy_voennoy_operatsii_na_ukraine
March 5, 2022	News release at 19:55 from 03/05/2022	https://www.1tv.ru/news/2022-03-05/422733-vypusk_novostey_v_19_55_ot_05_03_2022
March 5, 2022	In the Kherson region, Russian units took control of a large military base of the Armed Forces of Ukraine	https://www.1tv.ru/news/2022-03-05/422738-v_hersonskoy_oblasti_rossiyskie_podrazdeleniya_vzyali_pod_kontrol_krupnuyu_voennuyu_bazu_vsu
March 5, 2022	The Russian Foreign Ministry demanded that the Lithuanian authorities take the necessary measures to protect diplomats	https://www.1tv.ru/news/2022-03-05/422739-mid_rossii_potreboval_ot_vlastey_litvy_prinyat_neobhodimye_mery_po_zaschite_diplomatov
March 5, 2022	Out of many thousands, only 17 people with children managed to escape from the besieged Mariupol	https://www.1tv.ru/news/2022-03-05/422737-iz_osazhdennogo_mariupolya_iz_mnogih_tysyach_smogli_vyrvatsya_vsego_17_chelovek_s_detmi
March 5, 2022	Vladimir Putin holds talks with the Prime Minister of Israel in the Kremlin	https://www.1tv.ru/news/2022-03-05/422736-v_kremle_prohodyat_peregovory_vladimira_putina_s_premier_ministrom_izrailya
March 5, 2022	Important statements were made by the President on the need for a special operation in Ukraine	https://www.1tv.ru/news/2022-03-05/422734-vazhnye_zayavleniya_sdelal_prezident_o_neobhodimosti_spetsialnoy_operatsii_na_ukraine
March 5, 2022	News release at 18:55 from 03/05/2022	https://www.1tv.ru/news/2022-03-05/422726-vypusk_novostey_v_18_55_ot_05_03_2022
March 5, 2022	A supporter of the Ukrainian neo-Nazi group MKU was detained in the Ryazan region	https://www.1tv.ru/news/2022-03-05/422732-v_ryazanskoy_oblasti_zaderzhan_storonnik_ukrainskoy_neonatsistskoy_gruppirovki_mku
March 5, 2022	Sergei Lavrov: Vladimir Zelensky wants to provoke a conflict between NATO and Russia	https://www.1tv.ru/news/2022-03-05/422731-sergey_lavrov_vladimir_zelenskiy_hochet_sprovotsirovat_konflikt_mezhdu_nato_i_rossiey
March 5, 2022	Only 17 people were able to get out of Mariupol besieged by nationalists	https://www.1tv.ru/news/2022-03-05/422730-vsego_17_chelovek_smogli_vybratsya_iz_osazhdennogo_natsionalistami_mariupolya
March 5, 2022	Vladimir Putin toured a training center that trains specialists for the aviation industry	https://www.1tv.ru/news/2022-03-05/422729-vladimir_putin_osmotrel_uchebnyy_tsentr_gde_gotovyat_spetsialistov_dlya_aviatsionnoy_otrasli
March 5, 2022	Learn more about the steps the President has proposed to support the aviation industry and more	https://www.1tv.ru/news/2022-03-05/422728-podrobnee_o_merah_kotorye_prezident_predlozhil_dlya_podderzhaniya_aviaotrasli_i_ne_tolko
March 5, 2022	Vladimir Putin today made a number of statements on the situation around Ukraine	https://www.1tv.ru/news/2022-03-05/422727-vladimir_putin_segodnya_sdelal_tselyy_ryad_zayavleniy_po_obstanovke_vokrug_ukrainy
March 5, 2022	News release at 18:00 on 03/05/2022	https://www.1tv.ru/news/2022-03-05/422720-vypusk_novostey_v_18_00_ot_05_03_2022
March 5, 2022	Units of the DPR and LPR, with fire support from the Russian troops, are actively developing the offensive	https://www.1tv.ru/news/2022-03-05/422725-podrazdeleniya_dnr_i_lnr_pri_ognevoy_podderzhke_voysk_rf_aktivno_razvivayut_nastuplenie
March 5, 2022	Armed Ukrainian nationalists do not allow civilians to leave other cities	https://www.1tv.ru/news/2022-03-05/422724-vooruzhennye_ukrainskie_natsionalisty_ne_pozvolyayut_mirnym_lyudyam_pokidat_i_drugie_goroda
March 5, 2022	A humanitarian catastrophe is brewing in Mariupol due to the actions of nationalists	https://www.1tv.ru/news/2022-03-05/422723-v_mariupole_iz_za_deystviy_natsionalistov_nazrevaet_gumanitarnaya_katastrofa
March 5, 2022	At a meeting with airline workers, the president spoke about the development of the domestic aircraft industry	https://www.1tv.ru/news/2022-03-05/422722-na_vstreche_s_rabotnitsami_aviakompaniy_prezident_govoril_o_razvitii_otechestvennogo_aviastroeniya
March 5, 2022	V. Putin: The special operation of the Russian Armed Forces in Ukraine is on schedule	https://www.1tv.ru/news/2022-03-05/422721-v_putin_spetsialnaya_operatsiya_vooruzhennyh_sil_rossii_na_ukraine_idet_po_grafiku
March 5, 2022	News release at 15:00 on 03/05/2022	https://www.1tv.ru/news/2022-03-05/422713-vypusk_novostey_v_15_00_ot_05_03_2022
March 5, 2022	Aeroflot Airlines suspends all international flights from March 8	https://www.1tv.ru/news/2022-03-05/422719-aviakompaniya_aeroflot_priostanavlivaet_vypolnenie_vseh_mezhdunarodnyh_reysov_s_8_marta
March 5, 2022	The Federal Air Transport Agency recommended domestic airlines to suspend flights abroad from March 6	https://www.1tv.ru/news/2022-03-05/422717-v_rosaviatsii_rekomendovali_otechestvennym_aviakompaniyam_s_6_marta_priostanovit_reysy_za_rubezh
March 5, 2022	Ukrainian media have published a photo, which, allegedly, one of the members of the Kyiv delegation at the talks with Russia, Denis Kireev	https://www.1tv.ru/news/2022-03-05/422718-ukrainskie_smi_opublikovali_fotografiyu_na_kotoroy_kak_utverzhdaetsya_odin_iz_uchastnikov_kievskoy_delegatsii_na_peregovorah_s_rossiey_denis_kireev
March 5, 2022	The Ministry of Defense of the Russian Federation reported the destruction of a large ammunition depot in Zhytomyr	https://www.1tv.ru/news/2022-03-05/422716-v_minoborony_rf_soobschili_ob_unichtozhenii_v_zhitomire_bolshogo_sklada_boepripasov
March 5, 2022	Sergei Lavrov believes that Kyiv is trying to provoke a conflict between NATO and Russia	https://www.1tv.ru/news/2022-03-05/422715-sergey_lavrov_schitaet_chto_kiev_pytaetsya_sprovotsirovat_konflikt_mezhdu_nato_i_rossiey
March 5, 2022	The Russian military were fired upon from Mariupol and Volnovakha after the ceasefire regime came into force	https://www.1tv.ru/news/2022-03-05/422714-rossiyskie_voennye_byli_obstrelyany_iz_mariupolya_i_volnovahi_posle_vstupleniya_v_silu_rezhima_tishiny
March 5, 2022	News release at 14:00 from 03/05/2022	https://www.1tv.ru/news/2022-03-05/422705-vypusk_novostey_v_14_00_ot_05_03_2022
March 5, 2022	The Russian Union of Rectors came out in support of the special military operation to protect Donbass	https://www.1tv.ru/news/2022-03-05/422710-v_podderzhku_spetsialnoy_voennoy_operatsii_po_zaschite_donbassa_vystupil_rossiyskiy_soyuz_rektorov
March 5, 2022	The information campaign against Russia led to a wave of discrimination against our compatriots abroad	https://www.1tv.ru/news/2022-03-05/422707-informatsionnaya_kampaniya_protiv_rossii_privela_k_volne_diskriminatsii_nashih_sootechestvennikov_za_rubezhom
March 5, 2022	Ukrainian media reported on the liquidation by the SBU of Denis Kireev, a member of the Kyiv delegation at the talks with Russia	https://www.1tv.ru/news/2022-03-05/422712-ukrainskie_smi_soobschili_o_likvidatsii_sotrudnikami_sbu_denisa_kireeva_uchastnika_kievskoy_delegatsii_na_peregovorah_s_rossiey
March 5, 2022	DPR forces, with fire support from Russian troops, advanced another 27 kilometers	https://www.1tv.ru/news/2022-03-05/422711-sily_dnr_pri_ognevoy_podderzhke_rossiyskih_voysk_prodvinulis_esche_na_27_kilometrov
March 5, 2022	After the explosion of a house in Mariupol, 200 people were under the rubble	https://www.1tv.ru/news/2022-03-05/422706-posle_vzryva_doma_v_mariupole_pod_zavalami_okazalis_200_chelovek
March 5, 2022	News release at 13:00 from 03/05/2022	https://www.1tv.ru/news/2022-03-05/422697-vypusk_novostey_v_13_00_ot_05_03_2022
March 5, 2022	The Russian Embassy in Germany sent a note to the German Foreign Ministry in connection with discrimination against our compatriots in the country	https://www.1tv.ru/news/2022-03-05/422702-posolstvo_rossii_v_germanii_napravilo_notu_v_mid_frg_v_svyazi_s_diskriminatsiey_nashih_sootechestvennikov_v_strane
March 5, 2022	The Ministry of Defense of the Russian Federation showed footage showing how the crews of two Ka-52 helicopters are performing a combat mission	https://www.1tv.ru/news/2022-03-05/422703-minoborony_rf_pokazalo_kadry_na_kotoryh_vidno_kak_vypolnyayut_boevoe_zadanie_ekipazhi_dvuh_vertoletov_ka_52
March 5, 2022	When retreating, the Ukrainian security forces drop almost everything	https://www.1tv.ru/news/2022-03-05/422701-pri_otstuplenii_ukrainskie_siloviki_brosayut_prakticheski_vse
March 5, 2022	Eduard Basurin spoke about the situation in Mariupol	https://www.1tv.ru/news/2022-03-05/422700-eduard_basurin_rasskazal_o_situatsii_v_mariupole
March 5, 2022	Ministry of Defense of the Russian Federation: all routes of gum corridors have been agreed with representatives of Ukraine	https://www.1tv.ru/news/2022-03-05/422699-minoborony_rf_vse_marshruty_gumkoridorov_s_predstavitelyami_ukrainy_soglasovany
March 5, 2022	The head of the DPR Denis Pushilin announced the explosion of a residential building in Mariupol	https://www.1tv.ru/news/2022-03-05/422698-glava_dnr_denis_pushilin_soobschil_o_vzryve_zhilogo_doma_v_mariupole
March 5, 2022	News release at 12:00 on 03/05/2022	https://www.1tv.ru/news/2022-03-05/422690-vypusk_novostey_v_12_00_ot_05_03_2022
March 5, 2022	Flowers and posters appeared near the Russian Embassy in Bishkek	https://www.1tv.ru/news/2022-03-05/422696-vozle_posolstva_rossii_v_bishkeke_poyavilis_tsvety_i_plakaty
March 5, 2022	Rostourism and the Ministry of Digital Development launched a feedback form on the State Services for Russians who are abroad and cannot return home on their own	https://www.1tv.ru/news/2022-03-05/422694-rosturizm_i_mintsifry_zapustili_na_gosuslugah_formu_obratnoy_svyazi_dlya_rossiyan_kotorye_nahodyatsya_za_rubezhom_i_ne_mogut_samostoyatelno_vernutsya_domoy
March 5, 2022	The Russian military destroyed an ammunition depot in Zhytomyr with a strike of high-precision weapons	https://www.1tv.ru/news/2022-03-05/422693-rossiyskie_voennye_udarom_vysokotochnogo_oruzhiya_unichtozhili_v_zhitomire_sklad_boepripasov
March 5, 2022	Three civilians were wounded as a result of the shelling of the village of Golmovsky by the Ukrainian military	https://www.1tv.ru/news/2022-03-05/422692-troe_mirnyh_zhiteley_raneny_v_rezultate_obstrela_ukrainskimi_voennymi_naselennogo_punkta_golmovskiy
March 5, 2022	In Mariupol, the evacuation of the civilian population along the humanitarian corridors, which opened with the onset of the silence regime, was to begin	https://www.1tv.ru/news/2022-03-05/422691-v_mariupole_dolzhna_byla_nachatsya_evakuatsiya_mirnogo_naseleniya_po_gumanitarnym_koridoram_kotorye_otkrylis_s_nastupleniem_rezhima_tishiny
March 5, 2022	The head of the DPR: militants of the Azov battalion blew up a house in Mariupol	https://www.1tv.ru/news/2022-03-05/422695-glava_dnr_boeviki_batalona_azov_vzorvali_dom_v_mariupole
